,,,,,,,,Diagnóstico,Datos PAES (2023 en adelante),,,,,,,,Datos PSU (Hasta 2022),,,,,,,
Año,Semestre,Bimestre,Cód. Asig.,Módulo,Nombre Asignatura,Nota Final,Estado Final,% Aciertos Diag. Matem.,PAES C. Lectora,PAES M1,PAES M2,PAES Historia,PAES Ciencias,NEM (PAES),Ranking (PAES),Prom. M1 y C. Lectora,PSU Lenguaje,PSU Matemáticas,PSU Historia,PSU Ciencias,NEM (PSU),Ranking (PSU),Prom. Leng. Y Mat.,Año Ingreso UFRO
2024,2,3,IME028,1,INTRODUCCIÓN AL ÁLGEBRA,"3,2",REPROBADA,"30,00",438,731,395,0,438,694,697,"584,5",,,,,,,,2024
2024,2,3,IME028,1,INTRODUCCIÓN AL ÁLGEBRA,"3,2",REPROBADA,"30,00",872,616,422,578,574,694,712,"744,0",,,,,,,,2024
2024,2,3,IME028,1,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,"37,00",833,642,452,582,524,865,913,"737,5",,,,,,,,2024
2024,2,3,IME028,1,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,"43,00",563,731,366,0,496,736,736,"647,0",,,,,,,,2024
2024,2,3,IME028,1,INTRODUCCIÓN AL ÁLGEBRA,"3,8",REPROBADA,"23,00",620,844,452,0,520,765,765,"732,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,3",APROBADA,,620,599,381,521,505,842,865,"609,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"5,7",APROBADA,,813,680,393,598,598,538,538,"746,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"1,7",REPROBADA,,686,827,509,595,584,886,913,"756,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"3,0",REPROBADA,,815,773,466,0,598,793,795,"794,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,,833,669,395,0,575,765,850,"751,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"22,00",540,628,366,416,425,914,956,"584,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"25,00",683,579,313,0,647,799,831,"631,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"27,00",801,665,466,0,557,886,901,"733,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"28,00",600,657,444,540,487,694,705,"628,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"28,00",651,731,379,0,468,900,1000,"691,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"30,00",686,535,271,520,575,664,671,"610,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"37,00",669,680,366,498,504,780,835,"674,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,1",APROBADA,"25,00",699,731,476,0,495,799,807,"715,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,1",APROBADA,"33,00",770,679,379,591,558,851,873,"724,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,3",APROBADA,"25,00",714,523,419,489,455,900,938,"618,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,3",APROBADA,"37,00",565,573,475,352,486,650,650,"569,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,3",APROBADA,"38,00",775,688,464,0,592,699,706,"731,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,6",APROBADA,"42,00",484,717,328,396,410,586,586,"600,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"4,9",APROBADA,"27,00",582,731,437,489,544,513,541,"656,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"5,5",APROBADA,"25,00",506,563,493,335,425,488,488,"534,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"1,8",REPROBADA,"28,00",519,585,290,0,469,622,622,"552,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,3",REPROBADA,"18,00",689,746,379,0,508,870,881,"717,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,4",REPROBADA,"40,00",788,879,419,514,502,808,810,"833,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,5",REPROBADA,"25,00",576,642,309,0,433,851,902,"609,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,6",REPROBADA,"20,00",524,489,271,349,480,727,740,"506,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,9",REPROBADA,"27,00",699,731,466,0,585,727,727,"715,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,9",REPROBADA,"32,00",589,705,406,0,536,856,939,"647,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,9",REPROBADA,"35,00",584,607,393,0,601,658,680,"595,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"2,9",REPROBADA,"42,00",484,576,381,613,498,837,842,"530,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"3,3",REPROBADA,"20,00",506,696,346,474,419,685,685,"601,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"3,3",REPROBADA,"28,00",534,669,346,388,429,664,664,"601,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"3,4",REPROBADA,"35,00",597,696,437,502,468,699,725,"646,5",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,"23,00",617,607,452,0,425,510,514,"612,0",,,,,,,,2024
2024,2,3,IME028,2,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,"40,00",620,657,408,0,549,842,855,"638,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,1",REPROBADA,,589,599,271,0,412,609,616,"594,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,9",REPROBADA,,481,593,381,0,436,650,650,"537,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,1",REPROBADA,,554,523,419,0,413,643,643,"538,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,4",REPROBADA,,755,657,413,0,519,727,737,"706,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,5",REPROBADA,,582,688,309,0,491,715,737,"635,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,3",REPROBADA,"13,33",,,,,,,,,693,378,543,451,546,551,"535,5",2021
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"15,00",625,600,395,505,490,870,885,"612,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"20,00",611,761,408,570,520,779,859,"686,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"30,00",597,535,444,0,483,567,609,"566,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"30,00",707,696,395,647,503,842,885,"701,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"35,00",500,642,290,0,436,793,801,"571,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"37,00",699,773,450,0,515,699,699,"736,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,3",APROBADA,"30,00",563,705,452,474,421,742,743,"634,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,5",APROBADA,"43,00",799,939,487,0,736,785,795,"869,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"4,8",APROBADA,"37,00",714,704,530,0,570,793,816,"709,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"5,0",APROBADA,"43,00",699,773,408,739,532,907,949,"736,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"5,2",APROBADA,"25,00",638,512,406,0,506,599,599,"575,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,3",REPROBADA,"32,00",519,523,348,396,403,713,723,"521,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,4",REPROBADA,"20,00",651,669,379,613,560,713,721,"660,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,4",REPROBADA,"27,00",591,628,366,0,383,771,787,"609,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,5",REPROBADA,"27,00",454,642,434,0,368,608,608,"548,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,6",REPROBADA,"18,00",576,593,379,0,422,667,838,"584,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"1,7",REPROBADA,"38,00",721,696,450,498,497,829,918,"708,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,0",REPROBADA,"40,00",589,616,381,526,490,942,982,"602,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,1",REPROBADA,"27,00",490,600,408,0,570,574,574,"545,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,1",REPROBADA,"37,00",554,576,381,0,506,785,787,"565,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,2",REPROBADA,"20,00",656,696,434,0,500,558,558,"676,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,3",REPROBADA,"25,00",674,573,312,410,493,694,697,"623,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"2,7",REPROBADA,"18,00",567,465,363,454,471,643,666,"516,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"3,0",REPROBADA,"33,00",549,628,271,416,432,865,882,"588,5",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"3,1",REPROBADA,"12,00",729,579,385,0,563,650,658,"654,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"3,2",REPROBADA,"42,00",784,844,464,577,580,799,801,"814,0",,,,,,,,2024
2024,2,3,IME028,3,INTRODUCCIÓN AL ÁLGEBRA,"3,6",REPROBADA,"23,00",669,717,292,556,532,794,903,"693,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,7",REPROBADA,,582,526,419,0,431,628,627,"554,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,8",REPROBADA,,552,546,393,0,407,580,585,"549,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"2,1",REPROBADA,,638,604,408,0,466,922,953,"621,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"2,3",REPROBADA,,611,705,476,0,383,708,712,"658,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"2,4",REPROBADA,,816,688,493,0,563,757,760,"752,0",,,,,,,,2023
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"2,9",REPROBADA,,674,554,428,480,489,808,871,"614,0",,,,,,,,2023
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"2,9",REPROBADA,,801,692,463,685,502,785,804,"746,5",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"3,2",REPROBADA,,656,669,330,0,500,558,558,"662,5",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"3,3",REPROBADA,,857,761,437,601,606,595,643,"809,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"4,0",APROBADA,"28,00",540,498,422,378,331,787,824,"519,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"4,4",APROBADA,"40,00",853,731,547,0,598,708,710,"792,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"4,5",APROBADA,"28,00",726,607,363,0,357,914,954,"666,5",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"4,9",APROBADA,"32,00",641,628,395,0,499,657,700,"634,5",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,0",REPROBADA,"28,00",489,505,346,349,357,608,717,"497,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,3",REPROBADA,"27,00",537,535,385,492,480,808,833,"536,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,3",REPROBADA,"37,00",589,761,413,0,498,793,844,"675,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,4",REPROBADA,"35,00",600,679,366,0,389,681,710,"639,5",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,4",REPROBADA,"45,00",563,761,496,0,575,622,627,"662,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"1,9",REPROBADA,"20,00",707,575,290,514,413,870,914,"641,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"2,2",REPROBADA,"23,00",540,607,478,0,484,580,580,"573,5",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"2,3",REPROBADA,"7,00",656,575,406,405,512,699,699,"615,5",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"3,1",REPROBADA,"20,00",597,657,328,0,512,865,897,"627,0",,,,,,,,2024
2024,2,3,IME028,4,INTRODUCCIÓN AL ÁLGEBRA,"3,5",REPROBADA,"28,00",611,688,346,0,419,699,699,"649,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,0",APROBADA,,536,499,399,0,467,637,659,"517,5",,,,,,,,2023
2024,2,3,IME029,1,PRECÁLCULO II,"4,0",APROBADA,,551,631,447,0,502,742,749,"591,0",,,,,,,,2023
2024,2,3,IME029,1,PRECÁLCULO II,"4,2",APROBADA,,619,595,493,0,487,495,495,"607,0",,,,,,,,2023
2024,2,3,IME029,1,PRECÁLCULO II,"4,5",APROBADA,,606,539,399,0,475,567,567,"572,5",,,,,,,,2023
2024,2,3,IME029,1,PRECÁLCULO II,"5,1",APROBADA,,742,688,434,484,507,757,772,"715,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"1,0",REPROBADA,,619,757,428,0,511,814,840,"688,0",,,,,,,,2023
2024,2,3,IME029,1,PRECÁLCULO II,"1,8",REPROBADA,,674,554,428,480,489,808,871,"614,0",,,,,,,,2023
2024,2,3,IME029,1,PRECÁLCULO II,"3,3",REPROBADA,,683,681,413,0,529,751,776,"682,0",,,,,,,,2023
2024,2,3,IME029,1,PRECÁLCULO II,"3,6",REPROBADA,,784,785,419,0,630,779,808,"784,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,0",APROBADA,"23,33",,,,,,,,,502,456,0,535,626,632,"479,0",2022
2024,2,3,IME029,1,PRECÁLCULO II,"4,0",APROBADA,"25,00",589,773,466,0,570,785,785,"681,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,0",APROBADA,"28,00",607,657,379,0,415,842,876,"632,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,0",APROBADA,"37,00",759,861,363,0,592,765,768,"810,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,1",APROBADA,"25,00",665,746,437,570,594,685,693,"705,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,1",APROBADA,"38,00",576,696,346,373,425,865,882,"636,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,3",APROBADA,"28,00",816,684,399,0,583,814,819,"750,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,3",APROBADA,"30,00",707,585,422,0,587,586,586,"646,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,3",APROBADA,"32,00",721,939,507,598,488,793,817,"830,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,4",APROBADA,"18,00",726,761,476,619,594,828,891,"743,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,4",APROBADA,"38,00",707,705,496,0,503,779,791,"706,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,4",APROBADA,"38,00",707,851,449,582,584,586,586,"779,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,4",APROBADA,"42,00",599,761,449,405,565,572,572,"680,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,5",APROBADA,"37,00",669,680,366,498,504,780,835,"674,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,6",APROBADA,"32,00",721,761,487,0,496,856,878,"741,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,6",APROBADA,"38,00",775,711,413,511,532,879,895,"743,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,8",APROBADA,"33,00",536,696,408,502,442,799,814,"616,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"4,9",APROBADA,"42,00",506,717,437,312,421,708,709,"611,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"5,0",APROBADA,"23,00",770,669,381,505,525,793,797,"719,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"5,5",APROBADA,"23,00",699,642,363,489,432,519,519,"670,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"5,5",APROBADA,"35,00",689,731,366,587,567,942,993,"710,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"5,5",APROBADA,"43,00",620,862,381,0,544,599,599,"741,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"5,8",APROBADA,"42,00",802,897,534,0,580,779,783,"849,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"6,0",APROBADA,"33,00",679,761,487,424,549,942,975,"720,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"6,0",APROBADA,"43,00",549,688,393,0,480,751,806,"618,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"3,1",REPROBADA,"37,00",554,811,408,540,588,664,664,"682,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"3,2",REPROBADA,"27,00",674,601,466,318,495,856,865,"637,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"3,6",REPROBADA,"20,00",633,599,381,0,544,664,673,"616,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"3,6",REPROBADA,"35,00",738,862,393,514,562,837,855,"800,0",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"3,6",REPROBADA,"40,00",473,688,309,454,350,722,730,"580,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"3,7",REPROBADA,"37,00",686,731,537,498,587,713,726,"708,5",,,,,,,,2024
2024,2,3,IME029,1,PRECÁLCULO II,"3,7",REPROBADA,"40,00",726,785,464,0,556,551,551,"755,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"1,9",REPROBADA,,,,,,,,,,587,496,0,495,477,490,"541,5",2020
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,,584,731,328,0,499,893,933,"657,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,2",APROBADA,,596,480,397,0,474,657,664,"538,0",,,,,,,,2023
2024,2,3,IME029,2,PRECÁLCULO II,"4,2",APROBADA,,663,526,399,410,504,685,685,"594,5",,,,,,,,2023
2024,2,3,IME029,2,PRECÁLCULO II,"4,4",APROBADA,,663,609,444,0,484,567,567,"636,0",,,,,,,,2023
2024,2,3,IME029,2,PRECÁLCULO II,"4,5",APROBADA,,738,785,476,654,647,851,856,"761,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"1,0",REPROBADA,,775,601,351,511,565,851,875,"688,0",,,,,,,,2023
2024,2,3,IME029,2,PRECÁLCULO II,"1,3",REPROBADA,,687,588,459,0,566,708,722,"637,5",,,,,,,,2023
2024,2,3,IME029,2,PRECÁLCULO II,"1,5",REPROBADA,,816,717,419,0,580,727,746,"766,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"2,7",REPROBADA,,686,797,379,0,576,914,938,"741,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"3,2",REPROBADA,,692,645,413,423,541,879,919,"668,5",,,,,,,,2023
2024,2,3,IME029,2,PRECÁLCULO II,"3,2",REPROBADA,"16,67",,,,,,,,,456,540,556,494,577,576,"498,0",2021
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"20,00",987,731,532,598,601,856,907,"859,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"22,00",754,696,419,0,512,893,915,"725,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"25,00",714,523,419,489,455,900,938,"618,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"27,00",582,731,437,489,544,513,541,"656,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"28,00",745,657,449,465,575,823,845,"701,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"35,00",554,657,346,0,557,886,895,"605,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"37,00",549,746,379,0,421,650,650,"647,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,0",APROBADA,"40,00",711,844,419,0,580,722,726,"777,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,1",APROBADA,"17,00",711,811,434,756,570,842,848,"761,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,1",APROBADA,"20,00",896,746,498,663,587,893,979,"821,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,1",APROBADA,"28,00",726,705,348,0,515,851,868,"715,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,1",APROBADA,"37,00",686,746,488,411,448,900,957,"716,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,2",APROBADA,"42,00",692,802,483,0,671,785,804,"747,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,3",APROBADA,"13,00",754,679,487,474,413,757,796,"716,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,3",APROBADA,"35,00",696,773,393,438,524,828,891,"734,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,3",APROBADA,"42,00",699,657,381,0,495,771,781,"678,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,3",APROBADA,"43,00",600,746,434,0,577,636,636,"673,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,4",APROBADA,"33,00",689,616,452,484,580,994,1000,"652,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,4",APROBADA,"40,00",665,761,330,0,536,828,847,"713,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,5",APROBADA,"13,00",738,827,478,0,556,865,884,"782,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"4,9",APROBADA,"23,00",489,593,292,378,488,823,836,"541,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"5,0",APROBADA,"38,00",775,688,464,0,592,699,706,"731,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"5,2",APROBADA,"30,00",699,705,434,0,557,785,785,"702,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"5,5",APROBADA,"47,00",802,1000,657,0,567,851,873,"901,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"6,1",APROBADA,"37,00",815,746,393,756,536,907,968,"780,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"6,1",APROBADA,"37,00",833,773,548,0,576,594,594,"803,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"2,7",REPROBADA,"52,00",726,731,450,495,610,608,608,"728,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"2,9",REPROBADA,"35,00",636,785,346,373,501,808,903,"710,5",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"2,9",REPROBADA,"37,00",726,746,434,480,421,823,832,"736,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"3,1",REPROBADA,"25,00",600,746,464,582,483,856,886,"673,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"3,2",REPROBADA,"35,00",611,731,419,0,550,793,807,"671,0",,,,,,,,2024
2024,2,3,IME029,2,PRECÁLCULO II,"3,4",REPROBADA,"30,00",872,616,422,578,574,694,712,"744,0",,,,,,,,2024
2024,2,3,IME029,3,PRECÁLCULO II,"4,3",APROBADA,,619,601,459,0,573,851,879,"610,0",,,,,,,,2023
2024,2,3,IME029,3,PRECÁLCULO II,"4,7",APROBADA,,761,526,439,0,607,765,769,"643,5",,,,,,,,2023
2024,2,3,IME029,3,PRECÁLCULO II,"5,4",APROBADA,,770,731,366,0,456,751,764,"750,5",,,,,,,,2024
